home_team,away_team,posteam,posteam_type,defteam,td_team,return_team,penalty_team,home_coach,away_coach
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,IND,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,DEN,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,IND,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,DEN,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,IND,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,DEN,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,DEN,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,IND,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,DEN,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,DEN,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,IND,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,IND,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,DEN,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,IND,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,IND,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,DEN,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,IND,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,IND,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,IND,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,DEN,IND,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,DEN,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,IND,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,DEN,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,DEN,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,IND,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,DEN,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,DEN,0,DEN,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,IND,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,DEN,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,IND,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,IND,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,DEN,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,IND,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,DEN,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,IND,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,IND,away,DEN,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
DEN,IND,DEN,home,IND,0,0,0,Sean Payton,Shane Steichen
IND,TEN,TEN,away,IND,0,TEN,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,IND,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,TEN,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,TEN,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,TEN,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,IND,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,IND,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,TEN,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,IND,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,TEN,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,TEN,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,IND,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,IND,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,TEN,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,IND,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,TEN,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,TEN,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,IND,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,IND,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,TEN,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,IND,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,IND,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,TEN,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,IND,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,TEN,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,TEN,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,IND,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,IND,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,TEN,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,IND,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,TEN,0,IND,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,IND,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,TEN,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,IND,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,IND,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,TEN,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,IND,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,TEN,0,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,IND,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,IND,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,TEN,0,Shane Steichen,Brian Callahan
IND,TEN,TEN,away,IND,0,IND,0,Shane Steichen,Brian Callahan
IND,TEN,IND,home,TEN,0,0,0,Shane Steichen,Brian Callahan
NYG,IND,IND,away,NYG,0,IND,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,NYG,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,NYG,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,IND,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,NYG,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,NYG,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,IND,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,NYG,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,IND,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,NYG,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,NYG,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,IND,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,NYG,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,NYG,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,NYG,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,IND,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,IND,0,0,Brian Daboll,Shane Steichen
NYG,IND,IND,away,NYG,0,0,0,Brian Daboll,Shane Steichen
NYG,IND,NYG,home,IND,0,NYG,0,Brian Daboll,Shane Steichen
